ID,名称,属性,LV,Cost,HP,耐弾,耐ビ,耐格,射補,格補,スピ,高速移動,スラ,旋回地上,旋回宇宙,再出撃時間,スロ近,スロ中,スロ遠,"格闘判定力(0,1,2)",盾,装飾,IMG
MSY00503,ザクⅡ［重装備仕様］,支援,3,300,13000,16,14,10,25,5,95,140,50,48,-1,7,5,9,6,0,1,0,MSY00501.png
MSY00504,ザクⅡ［重装備仕様］,支援,4,350,14000,18,16,12,30,5,95,140,50,48,-1,7,6,11,7,0,1,0,MSY00501.png
MSY00601,ザニー［地上仕様］,支援,1,200,7000,12,3,3,20,0,90,135,50,45,-1,7,2,5,5,0,0,0,MSY00601.png
MSY00602,ザニー［地上仕様］,支援,2,250,8000,16,4,4,27,0,90,135,50,45,-1,7,3,6,7,0,0,0,MSY00601.png
MSY00701,ジム・スナイパー,支援,1,200,11000,6,10,2,20,0,100,130,45,54,-1,7,1,3,8,0,0,0,MSY00701.png
MSY00702,ジム・スナイパー,支援,2,250,12750,8,12,4,25,0,100,130,45,54,-1,7,2,5,9,0,0,0,MSY00701.png
MSY00703,ジム・スナイパー,支援,3,300,14500,10,14,6,30,0,100,130,45,54,-1,7,2,7,11,0,0,0,MSY00701.png
MSY00704,ジム・スナイパー,支援,4,350,17000,12,16,8,35,0,100,130,45,54,-1,7,3,8,13,0,0,0,MSY00701.png
MSY00801,ギガン［空間戦仕様］,支援,1,250,9500,20,4,0,20,5,115,180,60,-1,60,8,1,2,13,0,0,0,MSY00801.png
MSY00901,ザク・キャノン［ラビットタイプ］,支援,1,250,10500,13,8,3,25,0,85,130,40,45,-1,8,3,5,8,0,1,0,MSY00901.png
MSY00902,ザク・キャノン［ラビットタイプ］,支援,2,300,12000,16,10,4,30,0,100,130,50,45,-1,8,4,6,10,0,1,0,MSY00901.png
MSY00903,ザク・キャノン［ラビットタイプ］,支援,3,350,13500,19,12,5,35,0,85,130,40,45,-1,8,5,7,12,0,1,0,MSY00901.png
MSY00904,ザク・キャノン［ラビットタイプ］,支援,4,400,17000,22,14,6,40,0,85,130,40,45,-1,8,6,8,14,0,1,0,MSY00901.png
MSY01001,ジム・キャノン［空間突撃仕様］,支援,1,250,8000,11,11,2,10,0,115,165,45,-1,49.5,8,3,7,6,0,1,0,MSY01001.png
MSY01002,ジム・キャノン［空間突撃仕様］,支援,2,300,9000,13,13,4,15,0,115,165,45,-1,49.5,8,4,9,7,0,1,0,MSY01001.png
MSY01003,ジム・キャノン［空間突撃仕様］,支援,3,350,10000,15,15,6,20,0,115,165,45,-1,49.5,8,5,11,8,0,1,0,MSY01001.png
MSY01101,デザート・ジム,支援,1,250,11500,11,8,5,20,5,100,160,50,51,-1,8,2,5,9,0,0,0,MSY01101.png
MSY01102,デザート・ジム,支援,2,300,12000,13,10,7,23,7,100,160,50,51,-1,8,3,7,10,0,0,0,MSY01101.png
MSY01103,デザート・ジム,支援,3,350,12500,15,12,9,30,9,100,160,50,51,-1,8,4,8,12,0,0,0,MSY01101.png
MSY01104,デザート・ジム,支援,4,400,13000,17,14,11,35,11,100,160,50,51,-1,8,4,10,14,0,0,0,MSY01101.png
MSY01201,量産型ガンタンク,支援,1,250,11000,20,9,0,25,0,120,130,30,60,-1,8,1,5,10,0,0,0,MSY01201.png
MSY01202,量産型ガンタンク,支援,2,300,12500,23,12,0,30,0,120,130,30,60,-1,8,2,7,11,0,0,0,MSY01201.png
MSY01203,量産型ガンタンク,支援,3,350,14000,26,15,0,35,0,120,130,30,60,-1,8,2,8,14,0,0,0,MSY01201.png
MSY01204,量産型ガンタンク,支援,4,400,15500,29,18,0,40,0,120,130,30,60,-1,8,3,10,15,0,0,0,MSY01201.png
MSY01301,アッガイ索敵型【TB】,支援,1,300,13000,12,12,6,25,5,120,180,50,57,-1,10,5,5,10,0,0,0,MSY01301.png
MSY01302,アッガイ索敵型【TB】,支援,2,350,14500,14,14,8,29,8,120,180,50,57,-1,10,6,6,12,0,0,0,MSY01301.png
MSY01401,ザク・タンク［砲撃仕様］,支援,1,300,11000,16,10,7,30,0,110,130,40,54,-1,10,1,7,12,0,0,0,MSY01401.png
MSY01402,ザク・タンク［砲撃仕様］,支援,2,350,13000,20,12,9,35,0,120,130,40,54,-1,10,2,8,14,0,0,0,MSY01401.png
MSY01403,ザク・タンク［砲撃仕様］,支援,3,400,15000,24,14,11,40,0,110,130,40,54,-1,10,2,10,16,0,0,0,MSY01401.png
MSY01404,ザク・タンク［砲撃仕様］,支援,4,450,18000,28,16,13,45,0,110,130,40,54,-1,10,2,12,18,0,0,0,MSY01401.png
MSY01501,ザク・デザートタイプ［DA仕様］,支援,1,300,12000,18,4,8,28,2,110,135,55,57,-1,10,3,4,13,0,0,0,MSY01501.png
MSY01502,ザク・デザートタイプ［DA仕様］,支援,2,350,12500,21,5,10,30,5,110,135,55,57,-1,10,5,5,16,0,0,0,MSY01501.png
MSY01601,ザク・ハーフキャノン,支援,1,300,14000,12,3,15,35,10,105,145,45,54,-1,10,6,7,7,0,0,0,MSY01601.png
MSY01602,ザク・ハーフキャノン,支援,2,350,15000,14,4,18,40,11,105,145,45,54,-1,10,7,8,9,0,0,0,MSY01601.png
MSY01701,ザクⅠ・スナイパータイプ,支援,1,300,13000,13,13,4,30,0,100,130,45,48,48,10,3,8,12,0,0,1,MSY01701.png
MSY01702,ザクⅠ・スナイパータイプ,支援,2,350,14700,15,15,6,35,0,110,130,50,48,48,10,5,9,14,0,0,1,MSY01701.png
MSY01703,ザクⅠ・スナイパータイプ,支援,3,400,16000,17,17,8,40,0,100,130,45,48,48,10,7,11,16,0,0,1,MSY01701.png
MSY01704,ザクⅠ・スナイパータイプ,支援,4,450,17500,19,19,10,45,0,100,130,45,48,48,10,9,13,18,0,0,1,MSY01701.png
MSY01801,ザクⅡ［狙撃型］（HH）,支援,1,300,13000,16,12,2,16,14,110,150,50,57,-1,10,2,5,13,0,0,0,MSY01801.png
MSY01802,ザクⅡ［狙撃型］（HH）,支援,2,350,15500,19,14,3,20,17,110,150,50,57,-1,10,3,6,15,0,0,0,MSY01801.png
MSY01901,ジム改［シャドウズWR仕様］,支援,1,300,14500,15,15,6,25,5,115,170,50,48,57,10,4,9,10,0,0,0,MSY01901.png
MSY01902,ジム改［シャドウズWR仕様］,支援,2,350,16000,17,17,8,29,8,115,170,50,48,57,10,5,11,11,0,0,0,MSY01901.png
MSY02001,ジム・スナイパーカスタム,支援,1,300,12000,10,12,8,20,10,120,160,60,54,54,10,4,6,10,1,0,0,MSY02001.png
MSY02002,ジム・スナイパーカスタム,支援,2,350,13500,12,14,10,23,12,120,160,60,54,54,10,5,8,11,1,0,0,MSY02001.png
MSY02003,ジム・スナイパーカスタム,支援,3,400,15000,14,16,12,26,14,120,160,60,54,54,10,6,9,13,1,0,0,MSY02001.png
MSY02101,ドラッツェ改［重装備型］,支援,1,300,9000,14,14,2,30,0,110,180,50,-1,55.3,10,4,8,8,0,1,0,MSY02101.png
MSY02201,陸戦型ガンダム［WR装備］,支援,1,300,12000,12,12,6,25,5,105,135,45,54,-1,10,3,7,10,0,2,0,MSY02201.png
MSY02202,陸戦型ガンダム［WR装備］,支援,2,350,13500,14,14,8,28,7,105,135,45,54,-1,10,4,8,12,0,2,0,MSY02201.png
MSY02203,陸戦型ガンダム［WR装備］,支援,3,400,15250,16,16,10,31,9,105,135,45,54,-1,10,5,9,14,0,2,0,MSY02201.png
MSY02204,陸戦型ガンダム［WR装備］,支援,4,450,16250,18,18,12,34,11,105,135,45,54,-1,10,6,10,16,0,2,0,MSY02201.png
MSY02205,陸戦型ガンダム［WR装備］,支援,5,500,17250,20,20,14,37,13,105,135,45,54,-1,10,7,11,18,0,2,0,MSY02201.png
MSY02301,量産型ガンキャノン,支援,1,300,11500,10,15,5,28,2,115,150,50,51,51,10,2,9,9,0,0,0,MSY02301.png
MSY02302,量産型ガンキャノン,支援,2,350,13000,11,18,7,31,4,120,155,55,51,51,10,3,10,11,0,0,0,MSY02301.png
MSY02303,量産型ガンキャノン,支援,3,400,14500,12,21,9,34,6,115,150,50,51,51,10,5,12,14,0,0,0,MSY02301.png
MSY02304,量産型ガンキャノン,支援,4,450,17000,13,24,11,37,8,115,150,50,51,51,10,7,14,17,0,0,0,MSY02301.png
MSY02305,量産型ガンキャノン,支援,5,500,18500,14,27,13,40,10,115,150,50,51,51,10,9,16,20,0,0,0,MSY02301.png
MSY02401,ガンキャノン,支援,1,350,11500,14,14,8,30,5,95,150,50,48,48,12,4,11,9,0,0,0,MSY02401.png
MSY02402,ガンキャノン,支援,2,400,13500,16,16,10,33,7,95,150,50,48,48,12,4,13,11,0,0,0,MSY02401.png
MSY02403,ガンキャノン,支援,3,450,15000,18,18,12,36,9,95,150,50,48,48,12,5,15,12,0,0,0,MSY02401.png
MSY02404,ガンキャノン,支援,4,500,16500,20,20,14,39,11,95,150,50,48,48,12,6,16,14,0,0,0,MSY02401.png
MSY02501,ガンキャノン・アクア【TB】,支援,1,350,14000,15,11,10,25,10,115,165,60,63,-1,12,5,10,9,0,0,0,MSY02501.png
MSY02601,ガンキャノン［SML装備］,支援,1,350,14000,12,11,13,28,15,120,160,50,57,57,12,6,8,10,0,0,0,MSY02601.png
MSY02602,ガンキャノン［SML装備］,支援,2,400,15500,14,13,15,31,17,120,160,50,57,57,12,7,9,12,0,0,0,MSY02601.png
MSY02701,ガンダムEz8［WR装備］,支援,1,350,13000,16,11,11,32,8,110,135,45,54,-1,12,10,9,8,0,2,0,MSY02701.png
MSY02702,ガンダムEz8［WR装備］,支援,2,400,14000,18,13,13,35,10,110,135,45,54,-1,12,11,11,10,0,2,0,MSY02701.png
MSY02703,ガンダムEz8［WR装備］,支援,3,450,15000,20,15,15,38,12,110,135,45,54,-1,12,13,13,12,0,2,0,MSY02701.png
MSY02704,ガンダムEz8［WR装備］,支援,4,500,16000,22,17,17,41,14,110,135,45,54,-1,12,15,15,14,0,2,0,MSY02701.png
MSY02801,ガンタンク,支援,1,350,13000,18,23,4,35,0,100,135,50,48,48,12,2,8,14,0,0,0,MSY02801.png
MSY02802,ガンタンク,支援,2,400,14500,20,27,6,40,0,100,135,50,48,48,12,2,10,16,0,0,0,MSY02801.png
MSY02803,ガンタンク,支援,3,450,16000,22,31,8,45,0,100,135,50,48,48,12,3,12,17,0,0,0,MSY02801.png
MSY02804,ガンタンク,支援,4,500,17500,24,35,10,50,0,100,135,50,48,48,12,4,13,19,0,0,0,MSY02801.png
MSY02901,ガンタンクⅡ,支援,1,350,13500,26,10,0,35,0,125,140,45,54,-1,12,3,10,11,0,0,0,MSY02901.png
MSY02902,ガンタンクⅡ,支援,2,400,14500,29,12,0,40,0,125,140,45,54,-1,12,3,12,13,0,0,0,MSY02901.png
MSY02903,ガンタンクⅡ,支援,3,450,17000,34,12,0,45,0,125,140,45,54,-1,12,4,14,14,0,0,0,MSY02901.png
MSY02904,ガンタンクⅡ,支援,4,500,18000,37,14,0,50,0,125,140,45,54,-1,12,4,16,16,0,0,0,MSY02901.png
MSY03001,ジム・SC［ML装備］,支援,1,350,13500,10,10,16,30,5,115,165,60,54,63,12,8,8,8,1,0,0,MSY03001.png
MSY03002,ジム・SC［ML装備］,支援,2,400,15000,12,12,18,33,7,115,165,60,54,63,12,9,9,10,1,0,0,MSY03001.png
MSY03101,ジュアッグ,支援,1,350,16000,22,20,4,23,12,80,150,45,57,-1,12,5,11,8,1,0,0,MSY03101.png
MSY03102,ジュアッグ,支援,2,400,17250,24,22,6,26,14,80,150,45,57,-1,12,6,13,9,1,0,0,MSY03101.png
MSY03103,ジュアッグ,支援,3,450,18750,26,24,8,29,16,80,150,45,57,-1,12,7,15,10,1,0,0,MSY03101.png
MSY03104,ジュアッグ,支援,4,500,21000,28,26,10,32,18,80,150,45,57,-1,12,8,17,11,1,0,0,MSY03101.png
MSY03201,ドム・キャノン［単砲仕様］,支援,1,350,14000,22,10,6,35,0,135,170,50,63,-1,12,4,10,10,0,0,0,MSY03201.png
MSY03202,ドム・キャノン［単砲仕様］,支援,2,400,15500,24,12,7,40,0,135,170,50,63,-1,12,4,12,12,0,0,0,MSY03201.png
MSY03301,ドム・キャノン［複砲仕様］,支援,1,350,14000,19,19,8,30,5,135,170,45,60,-1,12,5,8,11,0,0,0,MSY03301.png
MSY03302,ドム・キャノン［複砲仕様］,支援,2,400,16000,21,21,10,33,7,135,170,45,60,-1,12,6,9,13,0,0,0,MSY03301.png
MSY03303,ドム・キャノン［複砲仕様］,支援,3,450,17500,23,23,12,41,9,135,170,45,60,-1,12,7,10,15,0,0,0,MSY03301.png
MSY03401,ドム［重装備仕様］,支援,1,350,16500,18,18,5,20,15,135,175,55,60,-1,12,7,10,3,0,2,0,MSY03401.png
MSY03402,ドム［重装備仕様］,支援,2,400,18000,20,20,7,24,18,135,175,55,60,-1,12,8,12,4,0,2,0,MSY03401.png
MSY03501,ビショップ,支援,1,350,14000,20,20,4,30,0,105,180,50,-1,60,12,3,10,11,0,0,0,MSY03501.png
MSY03502,ビショップ,支援,2,400,15000,22,22,6,33,0,105,180,50,-1,60,12,3,12,13,0,0,0,MSY03501.png
MSY03503,ビショップ,支援,3,450,16000,24,24,8,36,0,105,180,50,-1,60,12,3,14,15,0,0,0,MSY03501.png
MSY03504,ビショップ,支援,4,500,17000,26,26,10,39,0,105,180,50,-1,60,12,3,16,17,0,0,0,MSY03501.png
MSY03601,アイザック,支援,1,400,15000,16,16,10,25,15,125,185,70,54,61.1,13,6,10,12,1,1,0,MSY03601.png
MSY03602,アイザック,支援,2,450,16500,18,18,12,28,17,125,185,70,54,61.1,13,7,12,13,1,1,0,MSY03601.png
MSY03603,アイザック,支援,3,500,18000,20,20,14,31,19,125,185,70,54,61.1,13,8,14,14,1,1,0,MSY03601.png
MSY03701,ガザE,支援,1,400,16000,26,16,0,30,10,125,180,180,57,60,13,2,13,13,0,0,0,MSY03701.png
MSY03901,ガンキャノン重装型,支援,1,400,17000,18,18,6,30,10,100,165,60,54,54,13,5,12,11,0,0,0,MSY03901.png
MSY03902,ガンキャノン重装型,支援,2,450,19000,20,20,8,37,10,100,165,60,54,54,13,6,13,13,0,0,0,MSY03901.png
MSY03801,ガンキャノンⅡ,支援,1,400,15000,14,22,6,30,10,105,165,60,57,51,13,3,12,13,0,0,0,MSY03801.png
MSY03802,ガンキャノンⅡ,支援,2,450,17500,16,24,8,35,10,105,165,60,57,51,13,4,15,13,0,0,0,MSY03801.png
MSY03803,ガンキャノンⅡ,支援,3,500,19000,18,26,10,40,10,105,165,60,57,51,13,5,17,14,0,0,0,MSY03801.png
MSY04001,ガンナーガンダム,支援,1,400,14500,20,20,2,35,5,110,180,50,60,60,13,4,10,14,0,0,0,MSY04001.png
MSY04002,ガンナーガンダム,支援,2,450,15500,22,22,4,38,7,110,180,50,60,60,13,5,11,16,0,0,0,MSY04001.png
MSY04003,ガンナーガンダム,支援,3,500,16500,24,24,6,50,9,110,180,50,60,60,13,6,12,18,0,0,0,MSY04001.png
MSY04004,ガンナーガンダム,支援,4,550,18000,26,26,8,62,11,110,180,50,60,60,13,7,13,20,0,0,0,MSY04001.png
MSY04101,ザク・マリナー,支援,1,400,16000,15,15,12,35,10,120,165,60,63,-1,13,10,11,7,1,0,0,MSY04101.png
MSY04102,ザク・マリナー,支援,2,450,18000,17,17,14,43,13,120,165,60,63,-1,13,11,13,8,1,0,0,MSY04101.png
MSY04201,ジム・キャノンⅡ,支援,1,400,15000,27,27,13,20,5,90,170,45,48,46.6,13,5,10,13,0,1,0,MSY04201.png
MSY04202,ジム・キャノンⅡ,支援,2,450,16500,29,29,15,23,7,95,170,50,48,46.6,13,6,11,15,0,1,0,MSY04201.png
MSY04203,ジム・キャノンⅡ,支援,3,500,18000,31,31,17,26,9,90,170,45,48,46.6,13,7,12,17,0,1,0,MSY04201.png
MSY04204,ジム・キャノンⅡ,支援,4,550,20000,33,33,19,31,11,90,170,45,48,46.6,13,8,13,19,0,1,0,MSY04201.png
MSY04301,ジム・スナイパーⅡ,支援,1,400,13000,18,18,6,43,2,120,155,55,54,52.4,13,3,10,15,0,1,0,MSY04301.png
MSY04302,ジム・スナイパーⅡ,支援,2,450,14000,20,20,8,48,4,120,155,55,54,52.4,13,4,11,17,0,1,0,MSY04301.png
MSY04303,ジム・スナイパーⅡ,支援,3,500,15000,22,22,10,53,6,120,155,55,54,52.4,13,5,12,19,0,1,0,MSY04301.png
MSY04304,ジム・スナイパーⅡ,支援,4,550,16000,24,24,12,58,8,120,155,55,54,52.4,13,6,13,21,0,1,0,MSY04301.png
MSY04401,ジムSPⅢ［中距離支援ユニット］,支援,1,400,11000,13,21,8,18,16,115,175,55,60,66.9,13,3,10,15,0,1,0,MSY04401.png
MSY04402,ジムSPⅢ［中距離支援ユニット］,支援,2,450,13000,15,23,10,22,19,120,175,60,60,66.9,13,4,11,17,0,1,0,MSY04401.png
MSY04501,ドム・バラッジ,支援,1,400,17500,25,20,20,10,3,130,160,50,54,54,13,9,9,10,0,0,0,MSY04501.png
MSY04502,ドム・バラッジ,支援,2,450,19000,27,22,22,12,5,130,160,50,54,54,13,10,10,12,0,0,0,MSY04501.png
MSY04503,ドム・バラッジ,支援,3,500,20500,29,24,24,14,7,130,160,50,54,54,13,11,11,14,0,0,0,MSY04501.png
MSY04504,ドム・バラッジ,支援,4,550,22000,31,26,26,20,9,130,160,50,54,54,13,12,12,16,0,0,0,MSY04501.png
MSY04601,ヒルドルブ,支援,1,400,16000,28,18,6,35,5,120,170,135,54,-1,13,5,11,12,0,0,0,MSY04601.png
MSY04602,ヒルドルブ,支援,2,450,18000,30,20,8,40,5,120,135,60,54,-1,13,6,12,14,0,0,0,MSY04601.png
MSY04603,ヒルドルブ,支援,3,500,19000,32,22,10,45,5,120,135,60,54,-1,13,7,13,16,0,0,0,MSY04601.png
MSY04604,ヒルドルブ,支援,4,550,20000,34,24,12,50,5,120,135,60,54,-1,13,8,14,18,0,0,0,MSY04601.png
MSY04701,フルアーマー・スレイヴ・レイス,支援,1,400,16000,25,25,5,28,2,95,165,50,51,-1,13,8,10,10,0,0,0,MSY04701.png
MSY04702,フルアーマー・スレイヴ・レイス,支援,2,450,17500,28,28,5,31,4,95,165,50,51,-1,13,9,12,11,0,0,0,MSY04701.png
MSY04801,陸戦型ゲルググ,支援,1,400,16000,15,19,8,25,15,115,175,55,60,-1,13,6,9,13,1,1,1,MSY04801.png
MSY04802,陸戦型ゲルググ,支援,2,450,17500,17,21,10,28,17,115,175,55,60,-1,13,7,10,15,1,1,1,MSY04801.png
MSY04803,陸戦型ゲルググ,支援,3,500,19000,19,23,12,31,19,115,175,55,60,-1,13,8,11,17,1,1,1,MSY04801.png
MSY04804,陸戦型ゲルググ,支援,4,550,20500,21,25,14,34,21,115,175,55,60,-1,13,9,12,19,1,1,1,MSY04801.png
MSY04901,陸戦強襲型ガンタンク,支援,1,400,16000,18,18,6,35,5,100,170,135,48,-1,13,5,11,12,0,0,0,MSY04901.png
MSY04902,陸戦強襲型ガンタンク,支援,2,450,18000,20,20,8,40,5,100,135,65,48,-1,13,6,12,14,0,0,0,MSY04901.png
MSY04903,陸戦強襲型ガンタンク,支援,3,500,20000,22,22,10,45,5,100,135,65,48,-1,13,7,13,16,0,0,0,MSY04901.png
MSY04904,陸戦強襲型ガンタンク,支援,4,550,22000,24,24,12,50,5,100,135,65,48,-1,13,8,14,18,0,0,0,MSY04901.png
MSY05001,ウーンドウォート,支援,1,450,18000,0,24,18,27,27,130,180,190,66,69,13,12,11,9,0,0,0,MSY05001.png
MSY05002,ウーンドウォート,支援,2,500,19500,0,27,21,30,30,130,190,70,66,69,13,14,12,10,0,0,0,MSY05001.png
MSY05101,ガ・ゾウム［ガンナータイプ］,支援,1,450,17000,27,27,0,40,0,125,175,185,60,63,13,6,13,13,0,0,0,MSY05101.png
MSY05201,ガンキャノン・ディテクター,支援,1,450,14500,24,18,6,37,8,120,175,60,60,-1,13,5,13,14,0,0,0,MSY05201.png
MSY05202,ガンキャノン・ディテクター,支援,2,500,16000,27,20,7,41,9,120,175,60,60,-1,13,6,14,16,0,0,0,MSY05201.png
MSY05203,ガンキャノン・ディテクター,支援,3,550,17500,30,22,8,45,10,120,175,60,60,-1,13,7,15,18,0,0,0,MSY05201.png
MSY05301,ゲルググ・キャノン,支援,1,450,18000,18,18,12,40,5,105,165,60,57,66,13,5,10,17,0,0,0,MSY05301.png
MSY05302,ゲルググ・キャノン,支援,2,500,19500,20,20,14,43,7,110,165,60,57,66,13,6,11,19,0,0,0,MSY05301.png
MSY05303,ゲルググ・キャノン,支援,3,550,21000,22,22,16,46,9,105,165,60,57,66,13,7,12,21,0,0,0,MSY05301.png
MSY05304,ゲルググ・キャノン,支援,4,600,22500,24,24,18,49,11,105,165,60,57,66,13,8,13,23,0,0,0,MSY05301.png
MSY05305,ゲルググ・キャノン,支援,5,650,24000,26,26,20,52,13,105,165,60,57,66,13,9,14,25,0,0,0,MSY05301.png
MSY05401,ゲルググJ,支援,1,450,17000,16,21,11,42,3,120,185,70,60,63,13,7,11,14,0,0,0,MSY05401.png
MSY05402,ゲルググJ,支援,2,500,18500,18,23,13,45,5,125,190,70,60,63,13,8,12,16,0,0,0,MSY05401.png
MSY05403,ゲルググJ,支援,3,550,20000,20,25,15,51,7,120,185,70,60,63,13,9,13,18,0,0,0,MSY05401.png
MSY05404,ゲルググJ,支援,4,600,21500,22,27,17,57,9,120,185,70,60,63,13,10,14,20,0,0,0,MSY05401.png
MSY05405,ゲルググJ,支援,5,650,23000,24,29,19,63,11,120,185,70,60,63,13,11,15,22,0,0,0,MSY05401.png
MSY05501,ジーライン・フルカスタム,支援,1,450,17500,18,18,12,25,20,115,175,55,57,60,13,10,11,11,0,0,0,MSY05501.png
MSY05502,ジーライン・フルカスタム,支援,2,500,19000,20,20,14,28,22,115,175,55,57,60,13,11,13,12,0,0,0,MSY05501.png
MSY05503,ジーライン・フルカスタム,支援,3,550,20500,22,22,16,36,24,115,175,55,57,60,13,12,15,13,0,0,0,MSY05501.png
MSY05504,ジーライン・フルカスタム,支援,4,600,22000,24,24,18,39,26,115,175,55,57,60,13,13,17,14,0,0,0,MSY05501.png
MSY05601,ゾック,支援,1,450,20000,23,23,0,45,0,110,170,50,39,-1,13,3,14,15,1,0,0,MSY05601.png
MSY05602,ゾック,支援,2,500,21500,25,25,0,50,0,120,170,50,39,-1,13,4,15,17,1,0,0,MSY05601.png
MSY05603,ゾック,支援,3,550,23000,27,27,0,60,0,110,170,50,39,-1,13,5,16,19,1,0,0,MSY05601.png
MSY05604,ゾック,支援,4,600,24500,29,29,0,65,0,110,170,50,39,-1,13,6,17,21,1,0,0,MSY05601.png
MSY05701,ネモ・カノン,支援,1,450,17000,18,25,5,25,19,110,190,70,54,61.1,13,10,11,12,0,1,0,MSY05701.png
MSY05801,ハイザック・カスタム,支援,1,450,15500,19,19,4,37,3,115,170,60,54,63,13,4,11,17,0,0,1,MSY05801.png
MSY05802,ハイザック・カスタム,支援,2,500,16500,21,21,6,40,5,115,170,60,54,63,13,5,12,19,0,0,1,MSY05801.png
MSY05803,ハイザック・カスタム,支援,3,550,17500,23,23,8,43,7,115,170,60,54,63,13,8,15,23,0,0,1,MSY05801.png
MSY05901,ハイザック・キャノン［増加装甲］,支援,1,450,17500,24,18,10,35,0,115,180,65,57,66,13,6,14,12,0,0,0,MSY05901.png
MSY05902,ハイザック・キャノン［増加装甲］,支援,2,500,19000,26,20,12,42,0,115,180,65,57,66,13,7,16,13,0,0,0,MSY05901.png
MSY06001,フルアーマー・アレックス,支援,1,450,16000,23,20,15,27,8,115,180,50,66,69,13,8,13,11,0,0,0,MSY06001.png
MSY06002,フルアーマー・アレックス,支援,2,500,17500,25,22,17,31,11,115,180,50,66,69,13,9,14,13,0,0,0,MSY06001.png
MSY06101,フルアーマーガンダム,支援,1,450,15750,20,20,8,35,10,100,165,40,54,60,13,4,11,17,0,0,0,MSY06101.png
MSY06102,フルアーマーガンダム,支援,2,500,17250,22,22,10,42,12,100,165,40,54,60,13,7,13,20,0,0,0,MSY06101.png
MSY06103,フルアーマーガンダム,支援,3,550,18500,24,24,12,45,14,100,165,40,54,60,13,9,15,22,0,0,0,MSY06101.png
MSY06104,フルアーマーガンダム,支援,4,600,19750,26,26,14,48,16,100,165,40,54,60,13,11,17,24,0,0,0,MSY06101.png
MSY06105,フルアーマーガンダム,支援,5,650,21000,28,28,16,51,18,100,165,40,54,60,13,13,19,26,0,0,0,MSY06101.png
MSY06201,ペイルライダーDⅡ,支援,1,450,14500,14,16,18,23,22,120,185,55,60,64,13,10,13,9,0,0,0,MSY06201.png
MSY06202,ペイルライダーDⅡ,支援,2,500,16000,16,18,20,26,24,120,185,60,60,64,13,11,14,11,0,0,0,MSY06201.png
MSY06301,ヘビーガンダム,支援,1,450,16500,18,21,21,40,0,115,160,55,57,60,13,10,9,13,0,0,0,MSY06301.png
MSY06302,ヘビーガンダム,支援,2,500,17000,20,23,23,43,2,115,160,55,57,60,13,12,10,14,0,0,0,MSY06301.png
MSY06303,ヘビーガンダム,支援,3,550,17500,22,25,25,46,4,115,160,55,57,60,13,14,11,15,0,0,0,MSY06301.png
MSY06304,ヘビーガンダム,支援,4,600,18000,24,27,27,49,6,115,160,55,57,60,13,16,12,16,0,0,0,MSY06301.png
MSY06401,ホワイトライダー,支援,1,450,17000,14,22,23,27,18,120,185,60,63,-1,13,9,10,13,0,0,0,MSY06401.png
MSY06402,ホワイトライダー,支援,2,500,18500,15,28,30,30,20,120,185,60,63,-1,13,10,11,15,0,0,0,MSY06401.png
MSY06501,マドロック,支援,1,450,15000,17,17,14,31,14,125,170,60,54,52.4,13,8,10,14,0,1,0,MSY06501.png
MSY06502,マドロック,支援,2,500,16500,20,19,16,33,16,125,170,60,54,52.4,13,9,12,15,0,1,0,MSY06501.png
MSY06503,マドロック,支援,3,550,18000,23,21,18,41,18,125,170,60,54,52.4,13,12,15,17,0,1,0,MSY06501.png
MSY06504,マドロック,支援,4,600,19500,26,23,20,46,20,125,170,60,54,52.4,13,14,17,19,0,1,0,MSY06501.png
MSY06601,EWACネロ,支援,1,450,18000,18,18,12,25,20,125,185,70,63,72,13,9,12,11,0,0,0,MSY06601.png
MSY06801,エンゲージゼロ［インコム搭載型］,支援,1,500,18000,15,27,12,40,10,125,185,75,63,72,14,7,16,13,0,0,0,MSY06801.png
MSY06701,ガルスK,支援,1,500,20000,21,21,20,30,17,120,185,70,63,60,14,9,22,10,0,0,0,MSY06701.png
MSY06702,ガルスK,支援,2,550,22000,23,23,24,40,20,120,185,70,63,60,14,11,23,12,0,0,0,MSY06701.png
MSY06901,ガルバルディβ高機動型［T仕様］,支援,1,500,17500,18,25,11,32,18,125,200,70,63,69.8,14,8,16,12,0,1,0,MSY06901.png
MSY06902,ガルバルディβ高機動型［T仕様］,支援,2,550,19000,20,27,13,36,21,125,200,70,63,69.8,14,10,19,14,0,1,0,MSY06901.png
MSY07001,ガンダム試作0号機,支援,1,500,16000,18,20,16,30,20,125,180,70,57,66,14,12,11,13,0,0,0,MSY07001.png
MSY07002,ガンダム試作0号機,支援,2,550,18000,20,22,18,35,22,125,180,70,57,66,14,13,13,14,0,0,0,MSY07001.png
MSY07101,ゲルググキャノン（JN）,支援,1,500,18000,24,24,0,50,7,120,175,65,63,72,14,8,10,18,0,0,0,MSY07101.png
MSY07102,ゲルググキャノン（JN）,支援,2,550,20000,27,27,0,55,9,120,175,65,63,72,14,9,12,19,0,0,0,MSY07101.png
MSY07201,ザク・マシーナリー（EB）,支援,1,500,15000,18,24,8,42,8,120,190,70,69,78,14,8,12,16,0,0,0,MSY07201.png
